cust_no,dubil_num_3,dubil_num_6,dubil_num_9,dubil_num_12,count_loan_3,count_loan_6,count_loan_9,count_loan_12,count_payoff_loan_3,count_payoff_loan_6,count_payoff_loan_9,count_payoff_loan_12,count_nopayoff_loan_3,count_nopayoff_loan_6,count_nopayoff_loan_9,count_nopayoff_loan_12,count_earlypayoff_loan_3,count_earlypayoff_loan_6,count_earlypayoff_loan_9,count_earlypayoff_loan_12,count_normalpayoff_loan_3,count_normalpayoff_loan_6,count_normalpayoff_loan_9,count_normalpayoff_loan_12,count_ovduepayoff_loan_3,count_ovduepayoff_loan_6,count_ovduepayoff_loan_9,count_ovduepayoff_loan_12,ovdue_payoff_trade_max_3,ovdue_payoff_trade_max_6,ovdue_payoff_trade_max_9,ovdue_payoff_trade_max_12,ovdue_payoff_trade_min_3,ovdue_payoff_trade_min_6,ovdue_payoff_trade_min_9,ovdue_payoff_trade_min_12,early_payoff_trade_max_3,early_payoff_trade_max_6,early_payoff_trade_max_9,early_payoff_trade_max_12,early_payoff_trade_min_3,early_payoff_trade_min_6,early_payoff_trade_min_9,early_payoff_trade_min_12,obj_date,lon_amt_12,lon_amt_9,lon_amt_6,lon_amt_3,sum_amt_12,sum_amt_9,sum_amt_6,sum_amt_3,sum_payoff_amt_12,sum_payoff_amt_9,sum_payoff_amt_6,sum_payoff_amt_3,sum_nopayoff_amt_12,sum_nopayoff_amt_9,sum_nopayoff_amt_6,sum_nopayoff_amt_3,sum_earlypayoff_amt_12,sum_earlypayoff_amt_9,sum_earlypayoff_amt_6,sum_earlypayoff_amt_3,sum_normalpayoff_amt_12,sum_normalpayoff_amt_9,sum_normalpayoff_amt_6,sum_normalpayoff_amt_3,sum_ovduepayoff_amt_12,sum_ovduepayoff_amt_9,sum_ovduepayoff_amt_6,sum_ovduepayoff_amt_3,count_nopayoff_loan_rate_12,count_nopayoff_loan_rate_9,count_nopayoff_loan_rate_6,count_nopayoff_loan_rate_3,sum_nopayoff_amt_loan_rate_12,sum_nopayoff_amt_loan_rate_9,sum_nopayoff_amt_loan_rate_6,sum_nopayoff_amt_loan_rate_3,count_earlypayoff_loan_rate_12,count_earlypayoff_loan_rate_9,count_earlypayoff_loan_rate_6,count_earlypayoff_loan_rate_3,sum_earlypayoff_amt_rate_12,sum_earlypayoff_amt_rate_9,sum_earlypayoff_amt_rate_6,sum_earlypayoff_amt_rate_3,count_normalpayoff_loan_rate_12,count_normalpayoff_loan_rate_9,count_normalpayoff_loan_rate_6,count_normalpayoff_loan_rate_3,sum_normalpayoff_amt_rate_12,sum_normalpayoff_amt_rate_9,sum_normalpayoff_amt_rate_6,sum_normalpayoff_amt_rate_3,count_ovduepayoff_loan_rate_12,count_ovduepayoff_loan_rate_9,count_ovduepayoff_loan_rate_6,count_ovduepayoff_loan_rate_3,sum_ovduepayoff_amt_rate_12,sum_ovduepayoff_amt_rate_9,sum_ovduepayoff_amt_rate_6,sum_ovduepayoff_amt_rate_3,
3000572735,92.00 ,184.00 ,230.00 ,230.00 ,92.00 ,184.00 ,230.00 ,230.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,230.00 ,230.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,196000.00 ,196000.00 ,196000.00 ,196000.00 ,196000.00 ,196000.00 ,196000.00 ,196000.00 ,,,,,196000.00 ,196000.00 ,196000.00 ,196000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000411710,184.00 ,291.00 ,322.00 ,322.00 ,184.00 ,291.00 ,322.00 ,322.00 ,92.00 ,184.00 ,212.00 ,212.00 ,92.00 ,107.00 ,110.00 ,110.00 ,92.00 ,184.00 ,212.00 ,212.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,363.00 ,363.00 ,363.00 ,363.00 ,363.00 ,363.00 ,363.00 ,363.00 ,20200331,205000.00 ,205000.00 ,205000.00 ,205000.00 ,205000.00 ,205000.00 ,205000.00 ,205000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,205000.00 ,205000.00 ,50000.00 ,50000.00 ,155000.00 ,155000.00 ,155000.00 ,155000.00 ,,,,,,,,,0.34 ,0.34 ,0.37 ,0.50 ,1.00 ,1.00 ,0.24 ,0.24 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000577001,92.00 ,184.00 ,217.00 ,217.00 ,92.00 ,184.00 ,217.00 ,217.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,217.00 ,217.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000572372,92.00 ,184.00 ,229.00 ,229.00 ,92.00 ,184.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,229.00 ,229.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,600000.00 ,600000.00 ,600000.00 ,600000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000413561,92.00 ,125.00 ,125.00 ,125.00 ,92.00 ,125.00 ,125.00 ,125.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,125.00 ,125.00 ,125.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,121000.00 ,121000.00 ,121000.00 ,121000.00 ,121000.00 ,121000.00 ,121000.00 ,121000.00 ,,,,,121000.00 ,121000.00 ,121000.00 ,121000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000626816,266.00 ,273.00 ,273.00 ,273.00 ,266.00 ,273.00 ,273.00 ,273.00 ,0.00 ,0.00 ,0.00 ,0.00 ,266.00 ,273.00 ,273.00 ,273.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000571665,184.00 ,368.00 ,454.00 ,454.00 ,184.00 ,368.00 ,454.00 ,454.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,368.00 ,454.00 ,454.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000552084,92.00 ,184.00 ,271.00 ,271.00 ,92.00 ,184.00 ,271.00 ,271.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,271.00 ,271.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,202000.00 ,202000.00 ,202000.00 ,202000.00 ,202000.00 ,202000.00 ,202000.00 ,202000.00 ,,,,,202000.00 ,202000.00 ,202000.00 ,202000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000622176,92.00 ,135.00 ,135.00 ,135.00 ,92.00 ,135.00 ,135.00 ,135.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,135.00 ,135.00 ,135.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,73000.00 ,,,,,73000.00 ,73000.00 ,73000.00 ,73000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000469266,92.00 ,184.00 ,276.00 ,294.00 ,92.00 ,184.00 ,276.00 ,294.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,294.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,139000.00 ,139000.00 ,139000.00 ,139000.00 ,139000.00 ,139000.00 ,139000.00 ,139000.00 ,,,,,139000.00 ,139000.00 ,139000.00 ,139000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000583011,184.00 ,368.00 ,406.00 ,406.00 ,184.00 ,368.00 ,406.00 ,406.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,368.00 ,406.00 ,406.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,400000.00 ,400000.00 ,400000.00 ,400000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000627882,92.00 ,121.00 ,121.00 ,121.00 ,92.00 ,121.00 ,121.00 ,121.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,121.00 ,121.00 ,121.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,77000.00 ,77000.00 ,77000.00 ,77000.00 ,77000.00 ,77000.00 ,77000.00 ,77000.00 ,,,,,77000.00 ,77000.00 ,77000.00 ,77000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000645672,44.00 ,44.00 ,44.00 ,44.00 ,44.00 ,44.00 ,44.00 ,44.00 ,42.00 ,42.00 ,42.00 ,42.00 ,2.00 ,2.00 ,2.00 ,2.00 ,42.00 ,42.00 ,42.00 ,42.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,364.00 ,364.00 ,364.00 ,364.00 ,364.00 ,364.00 ,364.00 ,364.00 ,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,0.05 ,0.05 ,0.05 ,0.05 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000744984,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,14.00 ,14.00 ,14.00 ,14.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000421351,92.00 ,184.00 ,276.00 ,306.00 ,92.00 ,184.00 ,276.00 ,306.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,306.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,285000.00 ,285000.00 ,285000.00 ,285000.00 ,285000.00 ,285000.00 ,285000.00 ,285000.00 ,,,,,285000.00 ,285000.00 ,285000.00 ,285000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000430282,92.00 ,184.00 ,196.00 ,196.00 ,92.00 ,184.00 ,196.00 ,196.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,196.00 ,196.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,,,,,132000.00 ,132000.00 ,132000.00 ,132000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000600757,92.00 ,172.00 ,172.00 ,172.00 ,92.00 ,172.00 ,172.00 ,172.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,172.00 ,172.00 ,172.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000254161,92.00 ,112.00 ,112.00 ,112.00 ,92.00 ,112.00 ,112.00 ,112.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,112.00 ,112.00 ,112.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,83000.00 ,83000.00 ,83000.00 ,83000.00 ,83000.00 ,83000.00 ,83000.00 ,83000.00 ,,,,,83000.00 ,83000.00 ,83000.00 ,83000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000636742,92.00 ,105.00 ,105.00 ,105.00 ,92.00 ,105.00 ,105.00 ,105.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,105.00 ,105.00 ,105.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000598792,92.00 ,175.00 ,175.00 ,175.00 ,92.00 ,175.00 ,175.00 ,175.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,175.00 ,175.00 ,175.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,50000.00 ,,,,,50000.00 ,50000.00 ,50000.00 ,50000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000573082,92.00 ,184.00 ,205.00 ,205.00 ,92.00 ,184.00 ,205.00 ,205.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,205.00 ,205.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000621391,184.00 ,274.00 ,274.00 ,274.00 ,184.00 ,274.00 ,274.00 ,274.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,274.00 ,274.00 ,274.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,332000.00 ,332000.00 ,332000.00 ,332000.00 ,332000.00 ,332000.00 ,332000.00 ,332000.00 ,,,,,332000.00 ,332000.00 ,332000.00 ,332000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000743122,16.00 ,16.00 ,16.00 ,16.00 ,16.00 ,16.00 ,16.00 ,16.00 ,0.00 ,0.00 ,0.00 ,0.00 ,16.00 ,16.00 ,16.00 ,16.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000412856,92.00 ,184.00 ,276.00 ,367.00 ,92.00 ,184.00 ,276.00 ,367.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,367.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,132000.00 ,,,,,132000.00 ,132000.00 ,132000.00 ,132000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000552086,92.00 ,184.00 ,268.00 ,268.00 ,92.00 ,184.00 ,268.00 ,268.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,268.00 ,268.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,117000.00 ,117000.00 ,117000.00 ,117000.00 ,117000.00 ,117000.00 ,117000.00 ,117000.00 ,,,,,117000.00 ,117000.00 ,117000.00 ,117000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000452429,92.00 ,184.00 ,276.00 ,310.00 ,92.00 ,184.00 ,276.00 ,310.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,310.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,228000.00 ,228000.00 ,228000.00 ,228000.00 ,228000.00 ,228000.00 ,228000.00 ,228000.00 ,,,,,228000.00 ,228000.00 ,228000.00 ,228000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000441356,184.00 ,329.00 ,421.00 ,451.00 ,92.00 ,329.00 ,421.00 ,451.00 ,0.00 ,146.00 ,146.00 ,146.00 ,92.00 ,183.00 ,275.00 ,305.00 ,0.00 ,146.00 ,146.00 ,146.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,23.00 ,23.00 ,23.00 ,,23.00 ,23.00 ,23.00 ,20200331,300000.00 ,300000.00 ,300000.00 ,300000.00 ,300000.00 ,300000.00 ,300000.00 ,200000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,300000.00 ,300000.00 ,300000.00 ,200000.00 ,100000.00 ,100000.00 ,100000.00 ,100000.00 ,,,,,,,,,0.68 ,0.65 ,0.56 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,,,,,,0.00 ,0.00 ,0.00 ,,,,,,
3000234521,92.00 ,184.00 ,276.00 ,367.00 ,92.00 ,184.00 ,276.00 ,367.00 ,7.00 ,7.00 ,7.00 ,7.00 ,85.00 ,177.00 ,269.00 ,360.00 ,7.00 ,7.00 ,7.00 ,7.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,20200331,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,500000.00 ,,,,,,,,,0.98 ,0.97 ,0.96 ,0.92 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,0.00 ,0.00 ,0.00 ,0.00 ,,,,,
3000637451,92.00 ,92.00 ,92.00 ,92.00 ,92.00 ,92.00 ,92.00 ,92.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,92.00 ,92.00 ,92.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,271000.00 ,271000.00 ,271000.00 ,271000.00 ,271000.00 ,271000.00 ,271000.00 ,271000.00 ,,,,,271000.00 ,271000.00 ,271000.00 ,271000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000610610,184.00 ,281.00 ,281.00 ,281.00 ,184.00 ,281.00 ,281.00 ,281.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,281.00 ,281.00 ,281.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,740000.00 ,740000.00 ,740000.00 ,740000.00 ,740000.00 ,740000.00 ,740000.00 ,740000.00 ,,,,,740000.00 ,740000.00 ,740000.00 ,740000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000641396,184.00 ,225.00 ,225.00 ,225.00 ,184.00 ,225.00 ,225.00 ,225.00 ,0.00 ,0.00 ,0.00 ,0.00 ,184.00 ,225.00 ,225.00 ,225.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,1000000.00 ,1000000.00 ,1000000.00 ,1000000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
3000405057,92.00 ,184.00 ,276.00 ,329.00 ,92.00 ,184.00 ,276.00 ,329.00 ,0.00 ,0.00 ,0.00 ,0.00 ,92.00 ,184.00 ,276.00 ,329.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,0.00 ,,,,,,,,,,,,,,,,,20200331,222000.00 ,222000.00 ,222000.00 ,222000.00 ,222000.00 ,222000.00 ,222000.00 ,222000.00 ,,,,,222000.00 ,222000.00 ,222000.00 ,222000.00 ,,,,,,,,,,,,,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,1.00 ,,,,,,,,,,,,,,,,,,,,,,,,,
