"req_id","customerid","businessid"
"12021010418000711909","3001428565",TCL20210100000080
"12021011215370713601","3000740492",TCL20210100001076
"12021011411130714011","3001449595",TCL20210100001327
"12021010614430712295","3001432294",TCL20210100000342
"12021011418460714207","3001451568",TCL20210100001478
"12021011415170714111","3000660291",TCL20210100001397
"12021020717260771362","3001505431",TCL20210200000563
"12021020918000771609","3001506259",TCL20210200000611
"12021022517040772563","3000500996",TCL20210200000961
"12021022412000772376","3001511214",TCL20210200000812
"12021022609290772570","3000706403",TCL20210200000980
"12021020613170771251","4003481006",TCL20210200000527
"12021032812070806366","4500122568",TCL20210300002522
"12021042314020865769","4500254828",TCL20210400001430
"12021042710570866427","4500265866",TCL20210400001800
"12021040818290864045","4500177474",TCL20210400000481
"12021041317500864556","4500159375",TCL20210400000759
"12021042616580866312","4500264997",TCL20210400001715
"12021031614160804582","4500056912",TCL20210300001391
"12021033016060862965","4500133059",TCL20210300002717
"12021030916240803579","3001554071",TCL20210300000790
"12021041512000864739","4500217672",TCL20210400000861
"12021032311080805528","4500105908",TCL20210300002013
"12021032419020805850","3000970645",TCL20210300002253
"12021041416300864671","3000880105",TCL20210400000829
"12021042915430867368","4500271732",TCL20210400002519
"12021042718330866738","3001288571",TCL20210400002069
"12021042811350866886","4500268342",TCL20210400002140
"12021042910570867191","4500270653",TCL20210400002384
"12021042317070865851","3001232338",TCL20210400001458
"12021050615410899763","4500284161",TCL20210500000113
"12021042516240866124","4500262763",TCL20210400001585
"12021042917040867467","4500272003",TCL20210400002560
"12021042911550867265","4500270913",TCL20210400002417
"12021050811530900165","4001910902",TCL20210500000323
"12021052113230902514","3000419871",TCL20210500001776
"12021051210470900814","4500109052",TCL20210500000746
"12021052712500903938","4011295543",TCL20210500002308
"12021052017050902401","4500325671",TCL20210500001700
"12021052514200903111","4500332932",TCL20210500002083
"12021050812010900169","4500283487",TCL20210500000080
"12021052716310904163","4500336942",TCL20210500002345
"12021050718280900066","4500287181",TCL20210500000278
"12021052720070904230","4500337029",TCL20210500002350
"12021051916550902184","4500322992",TCL20210500001547
"12021052812050904391","3000751001",TCL20210500002400
"12021052713590903979","4500336362",TCL20210500002314
"12021052714420904028","4500336570",TCL20210500002324
"12021053113540963001","4500345370",TCL20210500002551
"12021053111550962984","3000636049",TCL20210500002533
"12021060216150963452","4500347076",TCL20210600000184
"12021060412170963734","4500348795",TCL20210600000370
"12021051214340900943","4500299936",TCL20210500000788
"12021060711260964000","4500350756",TCL20210600000520
"12019070414430030737","3000552026",TCL20190700000158
"12019082815110064431","3000421337",TCL20190800000999
"12019100811120086364","3000593654",TCL20190900000568
"12019102510440098943","3000609134",TCL20191000000516
"12019121611040137749","3000643988",TCL20191200000859
"12020021711250220450","3000672310",TCL20200100001255
"12020042315580311036","3000580992",TCL20200300001700
"12020042610560311345","3000826528",TCL20200400001085
"12020042812090327903","3000833508",TCL20200400001154
"12020051115450349104","3000805235",_作废TCL20200500000641
"12020041615490297220","3000807528",TCL20200400000612
"12020051212000349223","3000460921",TCL20200500000714
"12020051314540349448","3000863930",TCL20200500000834
"12020050919230347696","3000851936",TCL20200500000539
"12020052010480365428","3000880514",TCL20200500001332
"12020052518010366404","3000892252",TCL20200500001705
"12020051418060349711","3000868800",TCL20200500000988
"12020050817560344336","3000851941",TCL20200500000442
"12020051015000348883","3000153712",_作废TCL20200500000557
"12020051916410365334","3000552989",TCL20200500001298
"12020050610240328382","3000822035",TCL20200500000062
"12020052417320366203","3000889453",TCL20200500001631
"12020060211340381585","3000908667",TCL20200600000089
"12020060214140381592","3000617477",TCL20200600000100
"12020060816300395080","3000921630",TCL20200600000434
"12020060415230381964","3000550947",TCL20200600000258
"12020061214060396066","3000331388",TCL20200600000823
"12020052916180381121","3000904607",_作废TCL20200500002016
"12020060915480395331","3000924764",TCL20200600000541
"12020060416420381991","3000662035",_作废TCL20200600000271
"12020052815390380947","3000898908",TCL20200500001928
"12020061511590396465","3000938678",TCL20200600000944
"12020061617120410333","3000942969",TCL20200600001115
"12020062913570429706","3000972614",TCL20200600001997
"12020062816500429484","3000391031",TCL20200600001887
"12020061721310410644","3000945759",TCL20200600001227
"12020062518420412727","3000353400",TCL20200600001844
"12020070711020446661","3000986846",TCL20200700000427
"12020070816390447060","3000989204",TCL20200700000588
"12020070911540447254","3000990223",TCL20200700000653
"12020070716270446778","3000987658",_作废TCL20200700000480
"12020070817260447073","3000989253",TCL20200700000599
"12020071216540447830","3000996001",_作废TCL20200700000888
"12020063011480429911","3000935755",TCL20200600002086
"12020070917090447408","3000435150",TCL20200700000721
"12020071421420448426","3001001063",TCL20200700001118
"12020072411550464122","3001018056",TCL20200700001838
"12020072314270463911","3000644251",TCL20200700001768
"12020071620550462594","3001004963",TCL20200700001329
"12020072115100463427","3000556098",_作废TCL20200700001586
"12020072318000464003","3001013358",TCL20200700001793
"12020072217510463757","3001014886",TCL20200700001717
"12020072715220478205","3000403073",TCL20200700001956
"12020072016500463202","3001011067",TCL20200700001510
"12020072219000463760","3001015464",TCL20200700001721
"12020080417540479816","3001036729",TCL20200800000182
"12020081017110480784","3000553040",TCL20200800000524
"12020072920000478765","3001027579",TCL20200700002151
"12020081509540500267","3001056263",_作废TCL20200800000832
"12020080614330480180","3001039817",TCL20200800000309
"12020080514050479951","3001037799",TCL20200800000225
"12020073110570479060","3001030238",TCL20200700002259
"12020082712460533619","3001083036",TCL20200800001661
"12020081713330509482","3001048199",_作废TCL20200800000881
"12020090111310534449","3001098176",TCL20200900000016
"12020081212300481072","3000420394",TCL20200800000615
"12020082518090533323","3001079473",TCL20200800001519
"12020082112150510497","3001046188",TCL20200800001302
"12020082012120510263","3001066358",TCL20200800001197
"12020082817450533973","3001088516",TCL20200800001790
"12020090718000556733","3001019425",TCL20200900000374
"12020082810060533775","3001050389",TCL20200800001738
"12020090114450534509","3000579594",TCL20200900000039
"12020083118000534352","3000420795",TCL20200800001848
"12020090211180534664","3001101395",TCL20200900000099
"12020090721150556756","3001120672",TCL20200900000439
"12020082817330533968","3001088176",_作废TCL20200800001788
"12020091015340557302","3001133725",TCL20200900000653
"12020091411570557708","3000586881",TCL20200900000809
"12020092515530559921","3001175490",TCL20200900001743
"12020092311060559349","3000561522",TCL20200900001491
"12020092715000560226","3001179441",TCL20200900001853
"12020092717300560306","3000435237",TCL20200900001892
"12020090411390552549","3000628545",TCL20200900000276
"12020091517330558025","3001153457",TCL20200900000952
"12020092520210559989","3001175989",TCL20200900001773
"12020091415090557771","3000758512",TCL20200900000836
"12020092111170558826","3001166047",TCL20200900001292
"12020093015300560931","3001184667",TCL20200900002113
"12020092316090559467","3001171150",TCL20200900001551
"12020091016420557326","3000584020",TCL20200900000665
"12020092415530559679","3001173404",TCL20200900001649
"12020092510110559773","3001172596",TCL20200900001680
"12020101213270561699","3001192580",TCL20201000000282
"12020101215550561775","3000156718",TCL20201000000322
"12020101318080562123","3001195841",TCL20201000000470
"12020102017120563869","3001210292",TCL20201000001322
"12020101915450563342","3001207808",TCL20201000001048
"12020101614590562848","3001203019",TCL20201000000818
"12020101917030563416","3001208051",_作废TCL20201000001082
"12020101415190562303","3001197701",TCL20201000000554
"12020101817350563118","3001206211",TCL20201000000948
"12020101310370561905","3001194352",TCL20201000000376
"12020102611080566136","3001229345",TCL20201000002388
"12020102119480564481","3001213500",TCL20201000001595
"12020102212390564661","3001214610",TCL20201000001696
"12020102213360564703","3001214901",TCL20201000001718
"12020102311350565213","3001210428",TCL20201000001962
"12020102219310565025","3001219059",TCL20201000001844
"12020102110540564065","3001167200",TCL20201000001396
"12020102117470564390","3001207099",TCL20201000001576
"12020102116060564322","3001212874",TCL20201000001520
"12020102415120565891","3001226745",TCL20201000002271
"12020102612070566266","3001224589",TCL20201000002165
"12020102119030564439","3000849815",TCL20201000001544
"12020102012000563619","3001204318",TCL20201000001136
"12020110417530610381","3001254113",TCL20201100000628
"12020103015100568596","3001241317",TCL20201000003483
"12020103017270568752","3001241800",TCL20201000003551
"12020102811240567484","3001234660",TCL20201000002988
"12020110516240610812","3001256568",TCL20201100000809
"12020110517240610893","3001256735",TCL20201100000857
"12020102912120568014","3001237160",TCL20201000003217
"12020110402360609956","3001251798",TCL20201100000436
"12020110516530610841","3001254043",TCL20201100000833
"12020102617160566589","3001231084",TCL20201000002602
"12020102616190566510","3001230853",TCL20201000002559
"12020102915450568146","3001238366",_作废TCL20201000003278
"12020102617010566573","3001231038",TCL20201000002592
"12020110311240587870","4003749625",TCL20201100000242
"12020102820560567863","3001236104",TCL20201000003154
"12020110517080610862","3001256670",_作废TCL20201100000845
"12020102717160567265","3001233718",TCL20201000002899
"12020110611000610974","3001257629",TCL20201100000908
"12020102912040568003","3001236799",TCL20201000003172
"12020111213170613160","3001288478",TCL20201100001945
"12020110915430611837","4004482488",_作废TCL20201100001295
"12020111216080613331","3001289545",_作废TCL20201100002022
"12020111216590613375","3001251468",TCL20201100002052
"12020110911480611648","3000365521",TCL20201100001211
"12020111010470612017","3001256677",TCL20201100001392
"12020111111300612555","3000615866",TCL20201100001643
"12020111010040612021","3001279247",TCL20201100001378
"12020110915230611779","3001278180",TCL20201100001280
"12020110714080611442","4001843869",TCL20201100001119
"12020110700390611390","3001261427",TCL20201100001096
"12020112017160654138","3001321638",TCL20201100003604
"12020112611310680094","3001305916",TCL20201100004277
"12020112710400680329","3000594483",TCL20201100004471
"12020111310350613503","3001293235",TCL20201100002122
"12020111616400652667","3001303988",TCL20201100002606
"12020111709580652837","3001306865",TCL20201100002674
"12020111715190653082","3001309654",TCL20201100002787
"12020111911020653627","3001316801",TCL20201100003189
"12020111611360652380","3001158596",TCL20201100002474
"12020111612250652446","3000711920",TCL20201100002502
"12020120116040680951","3001351082",TCL20201200000115
"12020113018010680716","3000423632",TCL20201100004792
"12020120212320681107","3001353403",TCL20201200000217
"12020121412530709079","3001385359",TCL20201200001380
"12020121612540709383","3001390449",TCL20201200001615
"12020123116100711295","3000692323",TCL20201200002738
"12020121815120709695","3001390650",TCL20201200001818
"12020121818000709736","3001396609",TCL20201200001842
"12020122916210711015","3001367602",TCL20201200002549
"12021011310200713732","3000421593",TCL20210100001145
"12021010610540712234","3001430825",TCL20210100000263
"12021030118130802492","3001517618",TCL20210300000086
"12021012716460716477","3001480842",TCL20210100002858
"12021030110540802354","3000552970",TCL20210300000016
"12021020211570770396","3000661734",TCL20210200000136
"12021011719440714587","3001402523",TCL20210100001691
"12021011912000714900","3001339732",TCL20210100001758
